Exchange,Token,LotSize,GNGD,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
MCX,426307,5,1,SILVERM,SILVERM29NOV24,29-NOV-2024,FUTCOM,XX,0,1,
MCX,254350,30,1,SILVER,SILVER05MAR24,05-MAR-2024,FUTCOM,XX,0,1,
MCX,256948,30,1,SILVER,SILVER03MAY24,03-MAY-2024,FUTCOM,XX,0,1,
MCX,258633,30,1,SILVER,SILVER05JUL24,05-JUL-2024,FUTCOM,XX,0,1,
MCX,426265,30,1,SILVER,SILVER05SEP24,05-SEP-2024,FUTCOM,XX,0,1,
MCX,426467,30,1,SILVER,SILVER05DEC24,05-DEC-2024,FUTCOM,XX,0,1,
MCX,260619,1,1,GOLDPETAL,GOLDPETAL31JAN24,31-JAN-2024,FUTCOM,XX,0,1,
MCX,425547,1,1,GOLDPETAL,GOLDPETAL29FEB24,29-FEB-2024,FUTCOM,XX,0,1,
MCX,426251,1,1,GOLDPETAL,GOLDPETAL28MAR24,28-MAR-2024,FUTCOM,XX,0,1,
MCX,427609,1,1,GOLDPETAL,GOLDPETAL30APR24,30-APR-2024,FUTCOM,XX,0,1,
MCX,425673,100,0.1,GOLDM,GOLDM05FEB24,05-FEB-2024,FUTCOM,XX,0,1,
MCX,426250,100,0.1,GOLDM,GOLDM05MAR24,05-MAR-2024,FUTCOM,XX,0,1,
MCX,427739,100,0.1,GOLDM,GOLDM05APR24,05-APR-2024,FUTCOM,XX,0,1,
MCX,260618,8,0.125,GOLDGUINEA,GOLDGUINEA31JAN24,31-JAN-2024,FUTCOM,XX,0,1,
MCX,425548,8,0.125,GOLDGUINEA,GOLDGUINEA29FEB24,29-FEB-2024,FUTCOM,XX,0,1,
MCX,426249,8,0.125,GOLDGUINEA,GOLDGUINEA28MAR24,28-MAR-2024,FUTCOM,XX,0,1,
MCX,427610,8,0.125,GOLDGUINEA,GOLDGUINEA30APR24,30-APR-2024,FUTCOM,XX,0,1,
MCX,253322,1,100,GOLD,GOLD05FEB24,05-FEB-2024,FUTCOM,XX,0,1,
MCX,256171,1,100,GOLD,GOLD05APR24,05-APR-2024,FUTCOM,XX,0,1,
MCX,257896,1,100,GOLD,GOLD05JUN24,05-JUN-2024,FUTCOM,XX,0,1,
MCX,426266,1,100,GOLD,GOLD05AUG24,05-AUG-2024,FUTCOM,XX,0,1,
MCX,426280,1,100,GOLD,GOLD04OCT24,04-OCT-2024,FUTCOM,XX,0,1,
MCX,426468,1,100,GOLD,GOLD05DEC24,05-DEC-2024,FUTCOM,XX,0,1,
MCX,253345,1,100,GOLD,GOLD24JAN24C55300,24-JAN-2024,OPTFUT,CE,55300,0.5,
MCX,253346,1,100,GOLD,GOLD24JAN24P55300,24-JAN-2024,OPTFUT,PE,55300,0.5,
MCX,253347,1,100,GOLD,GOLD24JAN24C55400,24-JAN-2024,OPTFUT,CE,55400,0.5,
MCX,253348,1,100,GOLD,GOLD24JAN24P55400,24-JAN-2024,OPTFUT,PE,55400,0.5,
MCX,253349,1,100,GOLD,GOLD24JAN24C55500,24-JAN-2024,OPTFUT,CE,55500,0.5,
MCX,253350,1,100,GOLD,GOLD24JAN24P55500,24-JAN-2024,OPTFUT,PE,55500,0.5,
MCX,253351,1,100,GOLD,GOLD24JAN24C55600,24-JAN-2024,OPTFUT,CE,55600,0.5,
MCX,253352,1,100,GOLD,GOLD24JAN24P55600,24-JAN-2024,OPTFUT,PE,55600,0.5,
MCX,253353,1,100,GOLD,GOLD24JAN24C55700,24-JAN-2024,OPTFUT,CE,55700,0.5,
MCX,253354,1,100,GOLD,GOLD24JAN24P55700,24-JAN-2024,OPTFUT,PE,55700,0.5,
MCX,253355,1,100,GOLD,GOLD24JAN24C55800,24-JAN-2024,OPTFUT,CE,55800,0.5,
MCX,253356,1,100,GOLD,GOLD24JAN24P55800,24-JAN-2024,OPTFUT,PE,55800,0.5,
MCX,253357,1,100,GOLD,GOLD24JAN24C55900,24-JAN-2024,OPTFUT,CE,55900,0.5,
MCX,253358,1,100,GOLD,GOLD24JAN24P55900,24-JAN-2024,OPTFUT,PE,55900,0.5,
MCX,253359,1,100,GOLD,GOLD24JAN24C56000,24-JAN-2024,OPTFUT,CE,56000,0.5,
MCX,253360,1,100,GOLD,GOLD24JAN24P56000,24-JAN-2024,OPTFUT,PE,56000,0.5,
MCX,253361,1,100,GOLD,GOLD24JAN24C56100,24-JAN-2024,OPTFUT,CE,56100,0.5,
MCX,253362,1,100,GOLD,GOLD24JAN24P56100,24-JAN-2024,OPTFUT,PE,56100,0.5,
MCX,253363,1,100,GOLD,GOLD24JAN24C56200,24-JAN-2024,OPTFUT,CE,56200,0.5,
MCX,253364,1,100,GOLD,GOLD24JAN24P56200,24-JAN-2024,OPTFUT,PE,56200,0.5,
MCX,253365,1,100,GOLD,GOLD24JAN24C56300,24-JAN-2024,OPTFUT,CE,56300,0.5,
MCX,253366,1,100,GOLD,GOLD24JAN24P56300,24-JAN-2024,OPTFUT,PE,56300,0.5,
MCX,253367,1,100,GOLD,GOLD24JAN24C56400,24-JAN-2024,OPTFUT,CE,56400,0.5,
MCX,253368,1,100,GOLD,GOLD24JAN24P56400,24-JAN-2024,OPTFUT,PE,56400,0.5,
MCX,253369,1,100,GOLD,GOLD24JAN24C56500,24-JAN-2024,OPTFUT,CE,56500,0.5,
MCX,253370,1,100,GOLD,GOLD24JAN24P56500,24-JAN-2024,OPTFUT,PE,56500,0.5,
MCX,253371,1,100,GOLD,GOLD24JAN24C56600,24-JAN-2024,OPTFUT,CE,56600,0.5,
MCX,253372,1,100,GOLD,GOLD24JAN24P56600,24-JAN-2024,OPTFUT,PE,56600,0.5,
MCX,253373,1,100,GOLD,GOLD24JAN24C56700,24-JAN-2024,OPTFUT,CE,56700,0.5,
MCX,253374,1,100,GOLD,GOLD24JAN24P56700,24-JAN-2024,OPTFUT,PE,56700,0.5,
MCX,253375,1,100,GOLD,GOLD24JAN24C56800,24-JAN-2024,OPTFUT,CE,56800,0.5,
MCX,253376,1,100,GOLD,GOLD24JAN24P56800,24-JAN-2024,OPTFUT,PE,56800,0.5,
MCX,253377,1,100,GOLD,GOLD24JAN24C56900,24-JAN-2024,OPTFUT,CE,56900,0.5,
MCX,253378,1,100,GOLD,GOLD24JAN24P56900,24-JAN-2024,OPTFUT,PE,56900,0.5,
MCX,253379,1,100,GOLD,GOLD24JAN24C57000,24-JAN-2024,OPTFUT,CE,57000,0.5,
MCX,253380,1,100,GOLD,GOLD24JAN24P57000,24-JAN-2024,OPTFUT,PE,57000,0.5,
MCX,253381,1,100,GOLD,GOLD24JAN24C57100,24-JAN-2024,OPTFUT,CE,57100,0.5,
MCX,253382,1,100,GOLD,GOLD24JAN24P57100,24-JAN-2024,OPTFUT,PE,57100,0.5,
MCX,253383,1,100,GOLD,GOLD24JAN24C57200,24-JAN-2024,OPTFUT,CE,57200,0.5,
MCX,253384,1,100,GOLD,GOLD24JAN24P57200,24-JAN-2024,OPTFUT,PE,57200,0.5,
MCX,253385,1,100,GOLD,GOLD24JAN24C57300,24-JAN-2024,OPTFUT,CE,57300,0.5,
MCX,253386,1,100,GOLD,GOLD24JAN24P57300,24-JAN-2024,OPTFUT,PE,57300,0.5,
MCX,253387,1,100,GOLD,GOLD24JAN24C57400,24-JAN-2024,OPTFUT,CE,57400,0.5,
MCX,253388,1,100,GOLD,GOLD24JAN24P57400,24-JAN-2024,OPTFUT,PE,57400,0.5,
MCX,253389,1,100,GOLD,GOLD24JAN24C57500,24-JAN-2024,OPTFUT,CE,57500,0.5,
MCX,253390,1,100,GOLD,GOLD24JAN24P57500,24-JAN-2024,OPTFUT,PE,57500,0.5,
MCX,253391,1,100,GOLD,GOLD24JAN24C57600,24-JAN-2024,OPTFUT,CE,57600,0.5,
MCX,253392,1,100,GOLD,GOLD24JAN24P57600,24-JAN-2024,OPTFUT,PE,57600,0.5,
MCX,253393,1,100,GOLD,GOLD24JAN24C57700,24-JAN-2024,OPTFUT,CE,57700,0.5,
MCX,253394,1,100,GOLD,GOLD24JAN24P57700,24-JAN-2024,OPTFUT,PE,57700,0.5,
MCX,253395,1,100,GOLD,GOLD24JAN24C57800,24-JAN-2024,OPTFUT,CE,57800,0.5,
MCX,253396,1,100,GOLD,GOLD24JAN24P57800,24-JAN-2024,OPTFUT,PE,57800,0.5,
MCX,253397,1,100,GOLD,GOLD24JAN24C57900,24-JAN-2024,OPTFUT,CE,57900,0.5,
MCX,253398,1,100,GOLD,GOLD24JAN24P57900,24-JAN-2024,OPTFUT,PE,57900,0.5,
MCX,253399,1,100,GOLD,GOLD24JAN24C58000,24-JAN-2024,OPTFUT,CE,58000,0.5,
MCX,253400,1,100,GOLD,GOLD24JAN24P58000,24-JAN-2024,OPTFUT,PE,58000,0.5,
MCX,253401,1,100,GOLD,GOLD24JAN24C58100,24-JAN-2024,OPTFUT,CE,58100,0.5,
MCX,253402,1,100,GOLD,GOLD24JAN24P58100,24-JAN-2024,OPTFUT,PE,58100,0.5,
MCX,253403,1,100,GOLD,GOLD24JAN24C58200,24-JAN-2024,OPTFUT,CE,58200,0.5,
MCX,253404,1,100,GOLD,GOLD24JAN24P58200,24-JAN-2024,OPTFUT,PE,58200,0.5,
MCX,253405,1,100,GOLD,GOLD24JAN24C58300,24-JAN-2024,OPTFUT,CE,58300,0.5,
MCX,253406,1,100,GOLD,GOLD24JAN24P58300,24-JAN-2024,OPTFUT,PE,58300,0.5,
MCX,253407,1,100,GOLD,GOLD24JAN24C58400,24-JAN-2024,OPTFUT,CE,58400,0.5,
MCX,253408,1,100,GOLD,GOLD24JAN24P58400,24-JAN-2024,OPTFUT,PE,58400,0.5,
MCX,253409,1,100,GOLD,GOLD24JAN24C58500,24-JAN-2024,OPTFUT,CE,58500,0.5,
MCX,253410,1,100,GOLD,GOLD24JAN24P58500,24-JAN-2024,OPTFUT,PE,58500,0.5,
MCX,253411,1,100,GOLD,GOLD24JAN24C58600,24-JAN-2024,OPTFUT,CE,58600,0.5,
MCX,253412,1,100,GOLD,GOLD24JAN24P58600,24-JAN-2024,OPTFUT,PE,58600,0.5,
MCX,253413,1,100,GOLD,GOLD24JAN24C58700,24-JAN-2024,OPTFUT,CE,58700,0.5,
MCX,253414,1,100,GOLD,GOLD24JAN24P58700,24-JAN-2024,OPTFUT,PE,58700,0.5,
MCX,253415,1,100,GOLD,GOLD24JAN24C58800,24-JAN-2024,OPTFUT,CE,58800,0.5,
MCX,253416,1,100,GOLD,GOLD24JAN24P58800,24-JAN-2024,OPTFUT,PE,58800,0.5,
MCX,253417,1,100,GOLD,GOLD24JAN24C58900,24-JAN-2024,OPTFUT,CE,58900,0.5,
MCX,253418,1,100,GOLD,GOLD24JAN24P58900,24-JAN-2024,OPTFUT,PE,58900,0.5,
MCX,253419,1,100,GOLD,GOLD24JAN24C59000,24-JAN-2024,OPTFUT,CE,59000,0.5,
MCX,253420,1,100,GOLD,GOLD24JAN24P59000,24-JAN-2024,OPTFUT,PE,59000,0.5,
MCX,253421,1,100,GOLD,GOLD24JAN24C59100,24-JAN-2024,OPTFUT,CE,59100,0.5,
MCX,253422,1,100,GOLD,GOLD24JAN24P59100,24-JAN-2024,OPTFUT,PE,59100,0.5,
MCX,253423,1,100,GOLD,GOLD24JAN24C59200,24-JAN-2024,OPTFUT,CE,59200,0.5,
MCX,253424,1,100,GOLD,GOLD24JAN24P59200,24-JAN-2024,OPTFUT,PE,59200,0.5,
MCX,253425,1,100,GOLD,GOLD24JAN24C59300,24-JAN-2024,OPTFUT,CE,59300,0.5,
MCX,253426,1,100,GOLD,GOLD24JAN24P59300,24-JAN-2024,OPTFUT,PE,59300,0.5,
MCX,253427,1,100,GOLD,GOLD24JAN24C59400,24-JAN-2024,OPTFUT,CE,59400,0.5,
MCX,253428,1,100,GOLD,GOLD24JAN24P59400,24-JAN-2024,OPTFUT,PE,59400,0.5,
MCX,253429,1,100,GOLD,GOLD24JAN24C59500,24-JAN-2024,OPTFUT,CE,59500,0.5,
MCX,253430,1,100,GOLD,GOLD24JAN24P59500,24-JAN-2024,OPTFUT,PE,59500,0.5,
MCX,253431,1,100,GOLD,GOLD24JAN24C59600,24-JAN-2024,OPTFUT,CE,59600,0.5,
MCX,253432,1,100,GOLD,GOLD24JAN24P59600,24-JAN-2024,OPTFUT,PE,59600,0.5,
MCX,253433,1,100,GOLD,GOLD24JAN24C59700,24-JAN-2024,OPTFUT,CE,59700,0.5,
MCX,253434,1,100,GOLD,GOLD24JAN24P59700,24-JAN-2024,OPTFUT,PE,59700,0.5,
MCX,253435,1,100,GOLD,GOLD24JAN24C59800,24-JAN-2024,OPTFUT,CE,59800,0.5,
MCX,253436,1,100,GOLD,GOLD24JAN24P59800,24-JAN-2024,OPTFUT,PE,59800,0.5,
MCX,253437,1,100,GOLD,GOLD24JAN24C59900,24-JAN-2024,OPTFUT,CE,59900,0.5,
MCX,253438,1,100,GOLD,GOLD24JAN24P59900,24-JAN-2024,OPTFUT,PE,59900,0.5,
MCX,253439,1,100,GOLD,GOLD24JAN24C60000,24-JAN-2024,OPTFUT,CE,60000,0.5,
MCX,253440,1,100,GOLD,GOLD24JAN24P60000,24-JAN-2024,OPTFUT,PE,60000,0.5,
MCX,253441,1,100,GOLD,GOLD24JAN24C60100,24-JAN-2024,OPTFUT,CE,60100,0.5,
MCX,253442,1,100,GOLD,GOLD24JAN24P60100,24-JAN-2024,OPTFUT,PE,60100,0.5,
MCX,253443,1,100,GOLD,GOLD24JAN24C60200,24-JAN-2024,OPTFUT,CE,60200,0.5,
MCX,253444,1,100,GOLD,GOLD24JAN24P60200,24-JAN-2024,OPTFUT,PE,60200,0.5,
MCX,253445,1,100,GOLD,GOLD24JAN24C60300,24-JAN-2024,OPTFUT,CE,60300,0.5,
MCX,253446,1,100,GOLD,GOLD24JAN24P60300,24-JAN-2024,OPTFUT,PE,60300,0.5,
MCX,253456,1,100,GOLD,GOLD24JAN24C60400,24-JAN-2024,OPTFUT,CE,60400,0.5,
MCX,253457,1,100,GOLD,GOLD24JAN24P60400,24-JAN-2024,OPTFUT,PE,60400,0.5,
MCX,253458,1,100,GOLD,GOLD24JAN24C60500,24-JAN-2024,OPTFUT,CE,60500,0.5,
MCX,253459,1,100,GOLD,GOLD24JAN24P60500,24-JAN-2024,OPTFUT,PE,60500,0.5,
MCX,253471,1,100,GOLD,GOLD24JAN24C60600,24-JAN-2024,OPTFUT,CE,60600,0.5,
MCX,253472,1,100,GOLD,GOLD24JAN24P60600,24-JAN-2024,OPTFUT,PE,60600,0.5,
MCX,253637,1,100,GOLD,GOLD24JAN24C54900,24-JAN-2024,OPTFUT,CE,54900,0.5,
MCX,253638,1,100,GOLD,GOLD24JAN24P54900,24-JAN-2024,OPTFUT,PE,54900,0.5,
MCX,253639,1,100,GOLD,GOLD24JAN24C55000,24-JAN-2024,OPTFUT,CE,55000,0.5,
MCX,253640,1,100,GOLD,GOLD24JAN24P55000,24-JAN-2024,OPTFUT,PE,55000,0.5,
MCX,253641,1,100,GOLD,GOLD24JAN24C55100,24-JAN-2024,OPTFUT,CE,55100,0.5,
MCX,253642,1,100,GOLD,GOLD24JAN24P55100,24-JAN-2024,OPTFUT,PE,55100,0.5,
MCX,253643,1,100,GOLD,GOLD24JAN24C55200,24-JAN-2024,OPTFUT,CE,55200,0.5,
MCX,253644,1,100,GOLD,GOLD24JAN24P55200,24-JAN-2024,OPTFUT,PE,55200,0.5,
MCX,253795,1,100,GOLD,GOLD24JAN24C54700,24-JAN-2024,OPTFUT,CE,54700,0.5,
MCX,253796,1,100,GOLD,GOLD24JAN24P54700,24-JAN-2024,OPTFUT,PE,54700,0.5,
MCX,253797,1,100,GOLD,GOLD24JAN24C54800,24-JAN-2024,OPTFUT,CE,54800,0.5,
MCX,253798,1,100,GOLD,GOLD24JAN24P54800,24-JAN-2024,OPTFUT,PE,54800,0.5,
MCX,254121,1,100,GOLD,GOLD24JAN24C54400,24-JAN-2024,OPTFUT,CE,54400,0.5,
MCX,254122,1,100,GOLD,GOLD24JAN24P54400,24-JAN-2024,OPTFUT,PE,54400,0.5,
MCX,254123,1,100,GOLD,GOLD24JAN24C54500,24-JAN-2024,OPTFUT,CE,54500,0.5,
MCX,254124,1,100,GOLD,GOLD24JAN24P54500,24-JAN-2024,OPTFUT,PE,54500,0.5,
MCX,254125,1,100,GOLD,GOLD24JAN24C54600,24-JAN-2024,OPTFUT,CE,54600,0.5,
MCX,254126,1,100,GOLD,GOLD24JAN24P54600,24-JAN-2024,OPTFUT,PE,54600,0.5,
MCX,254205,1,100,GOLD,GOLD24JAN24C60700,24-JAN-2024,OPTFUT,CE,60700,0.5,
MCX,254206,1,100,GOLD,GOLD24JAN24P60700,24-JAN-2024,OPTFUT,PE,60700,0.5,
MCX,254207,1,100,GOLD,GOLD24JAN24C60800,24-JAN-2024,OPTFUT,CE,60800,0.5,
MCX,254208,1,100,GOLD,GOLD24JAN24P60800,24-JAN-2024,OPTFUT,PE,60800,0.5,
MCX,254209,1,100,GOLD,GOLD24JAN24C60900,24-JAN-2024,OPTFUT,CE,60900,0.5,
MCX,254210,1,100,GOLD,GOLD24JAN24P60900,24-JAN-2024,OPTFUT,PE,60900,0.5,
MCX,254259,1,100,GOLD,GOLD24JAN24C61000,24-JAN-2024,OPTFUT,CE,61000,0.5,
MCX,254260,1,100,GOLD,GOLD24JAN24P61000,24-JAN-2024,OPTFUT,PE,61000,0.5,
MCX,254261,1,100,GOLD,GOLD24JAN24C61100,24-JAN-2024,OPTFUT,CE,61100,0.5,
MCX,254262,1,100,GOLD,GOLD24JAN24P61100,24-JAN-2024,OPTFUT,PE,61100,0.5,
MCX,254263,1,100,GOLD,GOLD24JAN24C61200,24-JAN-2024,OPTFUT,CE,61200,0.5,
MCX,254264,1,100,GOLD,GOLD24JAN24P61200,24-JAN-2024,OPTFUT,PE,61200,0.5,
MCX,254265,1,100,GOLD,GOLD24JAN24C61300,24-JAN-2024,OPTFUT,CE,61300,0.5,
MCX,254266,1,100,GOLD,GOLD24JAN24P61300,24-JAN-2024,OPTFUT,PE,61300,0.5,
MCX,254267,1,100,GOLD,GOLD24JAN24C61400,24-JAN-2024,OPTFUT,CE,61400,0.5,
MCX,254268,1,100,GOLD,GOLD24JAN24P61400,24-JAN-2024,OPTFUT,PE,61400,0.5,
MCX,254269,1,100,GOLD,GOLD24JAN24C61500,24-JAN-2024,OPTFUT,CE,61500,0.5,
MCX,254270,1,100,GOLD,GOLD24JAN24P61500,24-JAN-2024,OPTFUT,PE,61500,0.5,
MCX,254271,1,100,GOLD,GOLD24JAN24C61600,24-JAN-2024,OPTFUT,CE,61600,0.5,
MCX,254272,1,100,GOLD,GOLD24JAN24P61600,24-JAN-2024,OPTFUT,PE,61600,0.5,
MCX,254273,1,100,GOLD,GOLD24JAN24C61700,24-JAN-2024,OPTFUT,CE,61700,0.5,
MCX,254274,1,100,GOLD,GOLD24JAN24P61700,24-JAN-2024,OPTFUT,PE,61700,0.5,
MCX,254275,1,100,GOLD,GOLD24JAN24C61800,24-JAN-2024,OPTFUT,CE,61800,0.5,
MCX,254276,1,100,GOLD,GOLD24JAN24P61800,24-JAN-2024,OPTFUT,PE,61800,0.5,
MCX,254277,1,100,GOLD,GOLD24JAN24C61900,24-JAN-2024,OPTFUT,CE,61900,0.5,
MCX,254278,1,100,GOLD,GOLD24JAN24P61900,24-JAN-2024,OPTFUT,PE,61900,0.5,
MCX,254279,1,100,GOLD,GOLD24JAN24C62000,24-JAN-2024,OPTFUT,CE,62000,0.5,
MCX,254280,1,100,GOLD,GOLD24JAN24P62000,24-JAN-2024,OPTFUT,PE,62000,0.5,
MCX,254281,1,100,GOLD,GOLD24JAN24C62100,24-JAN-2024,OPTFUT,CE,62100,0.5,
MCX,254282,1,100,GOLD,GOLD24JAN24P62100,24-JAN-2024,OPTFUT,PE,62100,0.5,
MCX,254283,1,100,GOLD,GOLD24JAN24C62200,24-JAN-2024,OPTFUT,CE,62200,0.5,
MCX,254284,1,100,GOLD,GOLD24JAN24P62200,24-JAN-2024,OPTFUT,PE,62200,0.5,
MCX,254285,1,100,GOLD,GOLD24JAN24C62300,24-JAN-2024,OPTFUT,CE,62300,0.5,
MCX,254286,1,100,GOLD,GOLD24JAN24P62300,24-JAN-2024,OPTFUT,PE,62300,0.5,
MCX,254287,1,100,GOLD,GOLD24JAN24C62400,24-JAN-2024,OPTFUT,CE,62400,0.5,
MCX,254288,1,100,GOLD,GOLD24JAN24P62400,24-JAN-2024,OPTFUT,PE,62400,0.5,
MCX,254289,1,100,GOLD,GOLD24JAN24C62500,24-JAN-2024,OPTFUT,CE,62500,0.5,
MCX,254290,1,100,GOLD,GOLD24JAN24P62500,24-JAN-2024,OPTFUT,PE,62500,0.5,
MCX,254291,1,100,GOLD,GOLD24JAN24C62600,24-JAN-2024,OPTFUT,CE,62600,0.5,
MCX,254292,1,100,GOLD,GOLD24JAN24P62600,24-JAN-2024,OPTFUT,PE,62600,0.5,
MCX,254293,1,100,GOLD,GOLD24JAN24C62700,24-JAN-2024,OPTFUT,CE,62700,0.5,
MCX,254294,1,100,GOLD,GOLD24JAN24P62700,24-JAN-2024,OPTFUT,PE,62700,0.5,
MCX,254295,1,100,GOLD,GOLD24JAN24C62800,24-JAN-2024,OPTFUT,CE,62800,0.5,
MCX,254296,1,100,GOLD,GOLD24JAN24P62800,24-JAN-2024,OPTFUT,PE,62800,0.5,
MCX,254297,1,100,GOLD,GOLD24JAN24C62900,24-JAN-2024,OPTFUT,CE,62900,0.5,
MCX,254298,1,100,GOLD,GOLD24JAN24P62900,24-JAN-2024,OPTFUT,PE,62900,0.5,
MCX,254299,1,100,GOLD,GOLD24JAN24C63000,24-JAN-2024,OPTFUT,CE,63000,0.5,
MCX,254300,1,100,GOLD,GOLD24JAN24P63000,24-JAN-2024,OPTFUT,PE,63000,0.5,
MCX,254301,1,100,GOLD,GOLD24JAN24C63100,24-JAN-2024,OPTFUT,CE,63100,0.5,
MCX,254302,1,100,GOLD,GOLD24JAN24P63100,24-JAN-2024,OPTFUT,PE,63100,0.5,
MCX,254436,1,100,GOLD,GOLD24JAN24C63200,24-JAN-2024,OPTFUT,CE,63200,0.5,
MCX,254437,1,100,GOLD,GOLD24JAN24P63200,24-JAN-2024,OPTFUT,PE,63200,0.5,
MCX,254438,1,100,GOLD,GOLD24JAN24C63300,24-JAN-2024,OPTFUT,CE,63300,0.5,
MCX,254439,1,100,GOLD,GOLD24JAN24P63300,24-JAN-2024,OPTFUT,PE,63300,0.5,
MCX,254440,1,100,GOLD,GOLD24JAN24C63400,24-JAN-2024,OPTFUT,CE,63400,0.5,
MCX,254441,1,100,GOLD,GOLD24JAN24P63400,24-JAN-2024,OPTFUT,PE,63400,0.5,
MCX,254442,1,100,GOLD,GOLD24JAN24C63500,24-JAN-2024,OPTFUT,CE,63500,0.5,
MCX,254443,1,100,GOLD,GOLD24JAN24P63500,24-JAN-2024,OPTFUT,PE,63500,0.5,
MCX,254444,1,100,GOLD,GOLD24JAN24C63600,24-JAN-2024,OPTFUT,CE,63600,0.5,
MCX,254445,1,100,GOLD,GOLD24JAN24P63600,24-JAN-2024,OPTFUT,PE,63600,0.5,
MCX,254855,1,100,GOLD,GOLD24JAN24C63700,24-JAN-2024,OPTFUT,CE,63700,0.5,
MCX,254856,1,100,GOLD,GOLD24JAN24P63700,24-JAN-2024,OPTFUT,PE,63700,0.5,
MCX,254857,1,100,GOLD,GOLD24JAN24C63800,24-JAN-2024,OPTFUT,CE,63800,0.5,
MCX,254858,1,100,GOLD,GOLD24JAN24P63800,24-JAN-2024,OPTFUT,PE,63800,0.5,
MCX,254859,1,100,GOLD,GOLD24JAN24C63900,24-JAN-2024,OPTFUT,CE,63900,0.5,
MCX,254860,1,100,GOLD,GOLD24JAN24P63900,24-JAN-2024,OPTFUT,PE,63900,0.5,
MCX,254861,1,100,GOLD,GOLD24JAN24C64000,24-JAN-2024,OPTFUT,CE,64000,0.5,
MCX,254862,1,100,GOLD,GOLD24JAN24P64000,24-JAN-2024,OPTFUT,PE,64000,0.5,
MCX,254863,1,100,GOLD,GOLD24JAN24C64100,24-JAN-2024,OPTFUT,CE,64100,0.5,
MCX,254864,1,100,GOLD,GOLD24JAN24P64100,24-JAN-2024,OPTFUT,PE,64100,0.5,
MCX,254865,1,100,GOLD,GOLD24JAN24C64200,24-JAN-2024,OPTFUT,CE,64200,0.5,
MCX,254866,1,100,GOLD,GOLD24JAN24P64200,24-JAN-2024,OPTFUT,PE,64200,0.5,
MCX,254867,1,100,GOLD,GOLD24JAN24C64300,24-JAN-2024,OPTFUT,CE,64300,0.5,
MCX,254868,1,100,GOLD,GOLD24JAN24P64300,24-JAN-2024,OPTFUT,PE,64300,0.5,
MCX,254869,1,100,GOLD,GOLD24JAN24C64400,24-JAN-2024,OPTFUT,CE,64400,0.5,
MCX,254870,1,100,GOLD,GOLD24JAN24P64400,24-JAN-2024,OPTFUT,PE,64400,0.5,
MCX,254871,1,100,GOLD,GOLD24JAN24C64500,24-JAN-2024,OPTFUT,CE,64500,0.5,
MCX,254872,1,100,GOLD,GOLD24JAN24P64500,24-JAN-2024,OPTFUT,PE,64500,0.5,
MCX,254873,1,100,GOLD,GOLD24JAN24C64600,24-JAN-2024,OPTFUT,CE,64600,0.5,
MCX,254874,1,100,GOLD,GOLD24JAN24P64600,24-JAN-2024,OPTFUT,PE,64600,0.5,
MCX,254875,1,100,GOLD,GOLD24JAN24C64700,24-JAN-2024,OPTFUT,CE,64700,0.5,
MCX,254876,1,100,GOLD,GOLD24JAN24P64700,24-JAN-2024,OPTFUT,PE,64700,0.5,
MCX,254877,1,100,GOLD,GOLD24JAN24C64800,24-JAN-2024,OPTFUT,CE,64800,0.5,
MCX,254878,1,100,GOLD,GOLD24JAN24P64800,24-JAN-2024,OPTFUT,PE,64800,0.5,
MCX,254959,1,100,GOLD,GOLD24JAN24C64900,24-JAN-2024,OPTFUT,CE,64900,0.5,
MCX,254960,1,100,GOLD,GOLD24JAN24P64900,24-JAN-2024,OPTFUT,PE,64900,0.5,
MCX,255137,1,100,GOLD,GOLD24JAN24C65000,24-JAN-2024,OPTFUT,CE,65000,0.5,
MCX,255138,1,100,GOLD,GOLD24JAN24P65000,24-JAN-2024,OPTFUT,PE,65000,0.5,
MCX,255139,1,100,GOLD,GOLD24JAN24C65100,24-JAN-2024,OPTFUT,CE,65100,0.5,
MCX,255140,1,100,GOLD,GOLD24JAN24P65100,24-JAN-2024,OPTFUT,PE,65100,0.5,
MCX,255141,1,100,GOLD,GOLD24JAN24C65200,24-JAN-2024,OPTFUT,CE,65200,0.5,
MCX,255142,1,100,GOLD,GOLD24JAN24P65200,24-JAN-2024,OPTFUT,PE,65200,0.5,
MCX,255143,1,100,GOLD,GOLD24JAN24C65300,24-JAN-2024,OPTFUT,CE,65300,0.5,
MCX,255144,1,100,GOLD,GOLD24JAN24P65300,24-JAN-2024,OPTFUT,PE,65300,0.5,
MCX,255145,1,100,GOLD,GOLD24JAN24C65400,24-JAN-2024,OPTFUT,CE,65400,0.5,
MCX,255146,1,100,GOLD,GOLD24JAN24P65400,24-JAN-2024,OPTFUT,PE,65400,0.5,
MCX,255147,1,100,GOLD,GOLD24JAN24C65500,24-JAN-2024,OPTFUT,CE,65500,0.5,
MCX,255148,1,100,GOLD,GOLD24JAN24P65500,24-JAN-2024,OPTFUT,PE,65500,0.5,
MCX,256129,1,100,GOLD,GOLD24JAN24C65600,24-JAN-2024,OPTFUT,CE,65600,0.5,
MCX,256130,1,100,GOLD,GOLD24JAN24P65600,24-JAN-2024,OPTFUT,PE,65600,0.5,
