Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
BSE,959646,1,18SEL25,18SEL25,F,0.01,
BSE,959644,1,125USFB27,125USFB27,F,0.01,
BSE,959637,1,679NABARD35,679NABARD35,F,0.01,
BSE,959620,1,95MFL25A,95MFL25A,F,0.01,
BSE,959581,1,725HDFCB30,725HDFCB30,F,0.01,
BSE,959572,1,775PFCB30,775PFCB30,F,0.01,
BSE,959570,1,83LTFH30,83LTFH30,F,0.01,
BSE,959566,1,69IRFC35,69IRFC35,F,0.01,
BSE,959552,1,755NEEPCO28,755NEEPCO28,F,0.01,
BSE,959550,2,802IHFCL30,802IHFCL30,F,0.01,
BSE,959542,1,8IIL25A,8IIL25A,F,0.01,
BSE,959537,1,796REC30,796REC30,F,0.01,
BSE,959516,1,675HUDCO30,675HUDCO30,F,0.01,
BSE,959515,1,165PFSPL25,165PFSPL25,F,0.01,
BSE,959508,1,8IIL25,8IIL25,F,0.01,
BSE,959507,1,665NABARD35,665NABARD35,F,0.01,
BSE,959502,1,779PFCL30,779PFCL30,F,0.01,
BSE,959501,1,717PFCL25,717PFCL25,F,0.01,
BSE,959496,2,8IHFCL30,8IHFCL30,F,0.01,
BSE,959495,2,745IHFCL24,745IHFCL24,F,0.01,
BSE,959493,100000,1275FSBFL26,1275FSBFL26,F,0.01,
BSE,959489,1,779RECL30,779RECL30,F,0.01,
BSE,959484,1,774IREDA30,774IREDA30,F,0.01,
BSE,959478,1,768PFCL30,768PFCL30,F,0.01,
BSE,959477,1,725LTL24,725LTL24,F,0.01,
BSE,959473,1,74PFCL30,74PFCL30,F,0.01,
BSE,959461,1,755RECL30,755RECL30,F,0.01,
BSE,959460,5,68NHPCL30,68NHPCL30,F,0.01,
BSE,959459,5,68NHPCL29,68NHPCL29,F,0.01,
BSE,959458,5,68NHPCL28,68NHPCL28,F,0.01,
BSE,959457,5,68NHPCL27,68NHPCL27,F,0.01,
BSE,959456,5,68NHPC26,68NHPC26,F,0.01,
BSE,959454,1,716PFCL25,716PFCL25,F,0.01,
BSE,959449,1,825IIL25,825IIL25,F,0.01,
BSE,959442,1,769ABFL25,769ABFL25,F,0.01,
BSE,959435,2,76IHFCL25,76IHFCL25,F,0.01,
BSE,959432,1,85APSEZL30,85APSEZL30,F,0.01,
BSE,959431,1,735NHAI30,735NHAI30,F,0.01,
BSE,959428,1,74RIL25,74RIL25,F,0.01,
BSE,959423,1,685PGCIL25,685PGCIL25,F,0.01,
BSE,959412,1,15EPDPL30,15EPDPL30,F,0.01,
BSE,959411,1,1425EPDPL30,1425EPDPL30,F,0.01,
BSE,959401,1,92CBI30,92CBI30,F,0.01,
BSE,959400,1,113448NA24,113448NA24,F,0.01,
BSE,959398,1,782NHAI35,782NHAI35,F,0.01,
BSE,959389,1,699IRFC25,699IRFC25,F,0.01,
BSE,959386,1,825RECL30,825RECL30,F,0.01,
BSE,959382,5,689NHPCL30,689NHPCL30,F,0.01,
BSE,959381,5,689NHPCL29,689NHPCL29,F,0.01,
BSE,959380,5,689NHPCL28,689NHPCL28,F,0.01,
BSE,959379,5,689NHPCL27,689NHPCL27,F,0.01,
BSE,959378,5,689NHPCL26,689NHPCL26,F,0.01,
BSE,959374,1,87BOM30,87BOM30,F,0.01,
BSE,959369,1,752NHAI36,752NHAI36,F,0.01,
BSE,959355,1,6NABARD8330,6NABARD8330,F,0.01,
BSE,959354,1,703HPCL6320,703HPCL6320,F,0.01,
BSE,959353,1,77BHFL35,77BHFL35,F,0.01,
BSE,959352,1,74IREDA30,74IREDA30,F,0.01,
BSE,959351,10,EARCL060320,EARCL060320,F,0.01,
BSE,959350,1,925SFL24,925SFL24,F,0.01,
BSE,959348,1,77TSL25,77TSL25,F,0.01,
BSE,959345,10,EARC6MAR20,EARC6MAR20,F,0.01,
BSE,959339,1,75RECL30,75RECL30,F,0.01,
BSE,959338,1,741PFCL30A,741PFCL30A,F,0.01,
BSE,959337,1,639IOCL25,639IOCL25,F,0.01,
BSE,959325,1,775MMFS30,775MMFS30,F,0.01,
BSE,959324,1,745MMFS24,745MMFS24,F,0.01,
BSE,959321,1,708IRFC30,708IRFC30,F,0.01,
BSE,959320,1,11MECL13230,11MECL13230,F,0.01,
BSE,959316,1,85TML27,85TML27,F,0.01,
BSE,959315,1,85TML26,85TML26,F,0.01,
BSE,959314,1,74SBICPS25,74SBICPS25,F,0.01,
BSE,959313,1,714RECL30,714RECL30,F,0.01,
BSE,959312,1,835IIL25,835IIL25,F,0.01,
BSE,959311,1,92VL30,92VL30,F,0.01,
BSE,959308,1,74HDFCB30,74HDFCB30,F,0.01,
BSE,959307,1,76BFL30,76BFL30,F,0.01,
BSE,959300,1,699RECL24,699RECL24,F,0.01,
BSE,959298,1,741PFCL30,741PFCL30,F,0.01,
BSE,959297,1,87LTFH20,87LTFH20,F,0.01,
BSE,959296,1,727NHAI35,727NHAI35,F,0.01,
BSE,959290,1,73BFL20,73BFL20,F,0.01,
BSE,959289,1,850IIL20,850IIL20,F,0.01,
BSE,959288,5,713NHPCL30,713NHPCL30,F,0.01,
BSE,959287,5,713NHPCL29,713NHPCL29,F,0.01,
BSE,959286,5,713NHPCL28,713NHPCL28,F,0.01,
BSE,959285,5,713NHPCL27,713NHPCL27,F,0.01,
BSE,959284,5,713NHPCL26,713NHPCL26,F,0.01,
BSE,959282,1,8ONGCPL25,8ONGCPL25,F,0.01,
BSE,959279,1,7FL24,7FL24,F,0.01,
BSE,959275,1,727NABARD30,727NABARD30,F,0.01,
BSE,959256,1,735HDFCB25,735HDFCB25,F,0.01,
BSE,959250,1,7MRPL290120,7MRPL290120,F,0.01,
BSE,959247,1,688RECL25,688RECL25,F,0.01,
BSE,959245,1,8HCFSL25,8HCFSL25,F,0.01,
BSE,959244,10,1325AFI25,1325AFI25,F,0.01,
BSE,959242,10,1275AFI25,1275AFI25,F,0.01,
BSE,959237,1,736NLCIL30,736NLCIL30,F,0.01,
BSE,959233,1,95IDBIBL30,95IDBIBL30,F,0.01,
BSE,959231,1,8LTFH0120,8LTFH0120,F,0.01,
BSE,959230,10,EARCL31120,EARCL31120,F,0.01,
BSE,959229,1,8BHFL35,8BHFL35,F,0.01,
BSE,959228,1,7NABARD3120,7NABARD3120,F,0.01,
BSE,959227,1,7ABL30JAN20,7ABL30JAN20,F,0.01,
BSE,959225,1,790BFL30,790BFL30,F,0.01,
BSE,959224,1,765BFL25,765BFL25,F,0.01,
BSE,959219,1,6NHB21JAN20,6NHB21JAN20,F,0.01,
BSE,959216,1,8LTFH20,8LTFH20,F,0.01,
BSE,959215,1,8LTFH2820,8LTFH2820,F,0.01,
BSE,959213,1,7RECL280120,7RECL280120,F,0.01,
BSE,959211,1,9MRHFL30,9MRHFL30,F,0.01,
BSE,959210,1,754NHAI30,754NHAI30,F,0.01,
BSE,959209,10,1375SIBLPER,1375SIBLPER,F,0.01,
BSE,959208,1,815ABFL30,815ABFL30,F,0.01,
BSE,959206,1,786PFCL30,786PFCL30,F,0.01,
BSE,959205,1,8.9JSWSL30,8.9JSWSL30,F,0.01,
BSE,959198,1,784BOB35,784BOB35,F,0.01,
BSE,959196,1,8LTFH0820,8LTFH0820,F,0.01,
BSE,959194,5,73NHPCJAN20,73NHPCJAN20,F,0.01,
BSE,959193,5,7NHPC3JAN20,7NHPC3JAN20,F,0.01,
BSE,959192,5,7NHPC312020,7NHPC312020,F,0.01,
BSE,959191,5,73NHPC30120,73NHPC30120,F,0.01,
BSE,959190,5,7NHPC030126,7NHPC030126,F,0.01,
BSE,959187,1,FBRT126,FBRT126,F,0.01,
BSE,959186,1,FBRT1025,FBRT1025,F,0.01,
BSE,959185,1,FBRT725,FBRT725,F,0.01,
BSE,959184,1,FBRT425,FBRT425,F,0.01,
BSE,959183,1,FBRT125,FBRT125,F,0.01,
BSE,959182,1,FBRT1024,FBRT1024,F,0.01,
BSE,959181,1,FBRT724,FBRT724,F,0.01,
BSE,959180,1,FBRT424,FBRT424,F,0.01,
BSE,959162,1,7MRP130120,7MRP130120,F,0.01,
BSE,959160,1,7PGCIL80120,7PGCIL80120,F,0.01,
BSE,959159,1,755IRFC30,755IRFC30,F,0.01,
BSE,959155,1,789RECL30,789RECL30,F,0.01,
BSE,959153,1,757NABARD35,757NABARD35,F,0.01,
BSE,959152,1,75HDFCB25,75HDFCB25,F,0.01,
BSE,959151,1,86IIL24A,86IIL24A,F,0.01,
BSE,959149,1,793PFCL29,793PFCL29,F,0.01,
BSE,959144,1,74BOB3JAN20,74BOB3JAN20,F,0.01,
BSE,959138,1,815PNB29,815PNB29,F,0.01,
BSE,959134,10,NWFL261219B,NWFL261219B,F,0.01,
BSE,959126,1,155SCNL26,155SCNL26,F,0.01,
BSE,959122,1,14SHFL2026,14SHFL2026,F,0.01,
BSE,959119,1,778NABARD34,778NABARD34,F,0.01,
BSE,959118,1,885TAIG29,885TAIG29,F,0.01,
BSE,959117,1,899BOBPERP,899BOBPERP,F,0.01,
BSE,959112,2,10CIFCLPERP,10CIFCLPERP,F,0.01,
BSE,959105,1,88OPAL10325,88OPAL10325,F,0.01,
BSE,959103,1,78NHAI2034,78NHAI2034,F,0.01,
BSE,959096,1,13VRKPL44,13VRKPL44,F,0.01,
BSE,959094,2,8IHFCL,8IHFCL,F,0.01,
BSE,959092,1,114MML24,114MML24,F,0.01,
BSE,959087,1,87HFSLPERP,87HFSLPERP,F,0.01,
BSE,959086,1,975ISCFL24,975ISCFL24,F,0.01,
BSE,959085,1,87BOBPER,87BOBPER,F,0.01,
BSE,959082,1,84IIL24,84IIL24,F,0.01,
BSE,959079,1,74RECL24,74RECL24,F,0.01,
BSE,959078,1,75NABARD34,75NABARD34,F,0.01,
BSE,959072,1,850SBIPER,850SBIPER,F,0.01,
BSE,959068,1,742PFCL24,742PFCL24,F,0.01,
BSE,959066,1,954TML24,954TML24,F,0.01,
BSE,959060,3,749PGCIL34,749PGCIL34,F,0.01,
BSE,959059,4,749PGCIL29,749PGCIL29,F,0.01,
BSE,959058,4,749PGCIL24,749PGCIL24,F,0.01,
BSE,959056,1,766BFL24,766BFL24,F,0.01,
BSE,959052,1,755IRFC29,755IRFC29,F,0.01,
BSE,959045,1,739AIAHL29A,739AIAHL29A,F,0.01,
BSE,959043,100000,1285AFSL26,1285AFSL26,F,0.01,
BSE,959042,1,88LTFH29,88LTFH29,F,0.01,
BSE,959041,1,805HDFCB29,805HDFCB29,F,0.01,
BSE,959036,1,741IOCL29,741IOCL29,F,0.01,
BSE,959034,1,879JSL29,879JSL29,F,0.01,
BSE,959033,1,783NABARD34,783NABARD34,F,0.01,
BSE,959031,1,739AIAHL29,739AIAHL29,F,0.01,
BSE,959027,1,86IIL24,86IIL24,F,0.01,
BSE,959025,1,1287FSFBL25,1287FSFBL25,F,0.01,
BSE,959019,1,0FFSPL29,0FFSPL29,F,0.01,
BSE,959013,1,869NEEPC27,869NEEPC27,F,0.01,
BSE,959012,1,8IREDA29,8IREDA29,F,0.01,
BSE,959009,1,98CBI29,98CBI29,F,0.01,
BSE,959008,1,90802IOB19,90802IOB19,F,0.01,
BSE,959000,1,825RECL29,825RECL29,F,0.01,
BSE,958995,1,842LTFH29,842LTFH29,F,0.01,
BSE,958989,1,875THDCL29,875THDCL29,F,0.01,
BSE,958982,1,829RECL34,829RECL34,F,0.01,
BSE,958981,1,77NHAI29,77NHAI29,F,0.01,
BSE,958980,1,825PFCL34,825PFCL34,F,0.01,
BSE,958978,1,775BOB24,775BOB24,F,0.01,
BSE,958977,1,1280NCPL25,1280NCPL25,F,0.01,
BSE,958972,1,75IRFC29,75IRFC29,F,0.01,
BSE,958968,1,1145MECL29,1145MECL29,F,0.01,
BSE,958965,1,805HDBFSL24,805HDBFSL24,F,0.01,
BSE,958963,1,1023GHMC29,1023GHMC29,F,0.01,
BSE,958959,1,875SBIPERA,875SBIPERA,F,0.01,
BSE,958958,1,1050NVPPL31,1050NVPPL31,F,0.01,
BSE,958954,1,748IRFC34,748IRFC34,F,0.01,
BSE,958945,1,87HDBPERP,87HDBPERP,F,0.01,
BSE,958944,1,818REC34,818REC34,F,0.01,
BSE,958943,1,830AFL24,830AFL24,F,0.01,
BSE,958938,1,748IRFC29,748IRFC29,F,0.01,
BSE,958936,1,7HPCL24,7HPCL24,F,0.01,
BSE,958934,10,1325AFIP25,1325AFIP25,F,0.01,
BSE,958930,10,1275AFIP24,1275AFIP24,F,0.01,
BSE,958928,1,791HDFCB29,791HDFCB29,F,0.01,
BSE,958922,1,815PFCL34,815PFCL34,F,0.01,
BSE,958916,1,1023CGCL29,1023CGCL29,F,0.01,
BSE,958915,1,910IGT24,910IGT24,F,0.01,
BSE,958913,1,87HCFSL29,87HCFSL29,F,0.01,
BSE,958912,1,848MMFSL29,848MMFSL29,F,0.01,
BSE,958911,100000,1427SML26A,1427SML26A,F,0.01,
BSE,958909,1,754IRFC34,754IRFC34,F,0.01,
BSE,958901,1,JFCS24JUL19,JFCS24JUL19,F,0.01,
BSE,958897,1,734PGCIL34,734PGCIL34,F,0.01,
BSE,958896,1,734PGCIL29,734PGCIL29,F,0.01,
BSE,958895,1,734PGCIL24,734PGCIL24,F,0.01,
BSE,958893,4,899KFC26,899KFC26,F,0.01,
BSE,958892,4,899KFC25,899KFC25,F,0.01,
BSE,958891,4,899KFC24,899KFC24,F,0.01,
BSE,958889,1,2EARC29,2EARC29,F,0.01,
BSE,958887,1,975JFCSL29,975JFCSL29,F,0.01,
BSE,958884,1,885HCFS29,885HCFS29,F,0.01,
BSE,958879,1,732NTPC29,732NTPC29,F,0.01,
BSE,958878,100000,1427SML26,1427SML26,F,0.01,
BSE,958877,1,1315JSFBL25,1315JSFBL25,F,0.01,
BSE,958875,1,785IRFC34,785IRFC34,F,0.01,
BSE,958874,1,799HDFCB24,799HDFCB24,F,0.01,
BSE,958869,1,1450JSFBL25,1450JSFBL25,F,0.01,
BSE,958866,1,865ABFL29,865ABFL29,F,0.01,
BSE,958857,1,799SBI29,799SBI29,F,0.01,
BSE,958855,1,1229AFPL25,1229AFPL25,F,0.01,
BSE,958853,1,862HCFS24,862HCFS24,F,0.01,
BSE,958851,1,780NHAI29,780NHAI29,F,0.01,
BSE,958846,1,830RECL29,830RECL29,F,0.01,
BSE,958845,1,810RECL24,810RECL24,F,0.01,
BSE,958842,1,FELXXVIB27,FELXXVIB27,F,0.01,
BSE,958840,1,899SCPSL29,899SCPSL29,F,0.01,
BSE,958838,1,795IRFC29,795IRFC29,F,0.01,
BSE,958834,1,885HFSL29,885HFSL29,F,0.01,
BSE,958831,1,1164MECL29,1164MECL29,F,0.01,
BSE,958828,1,ABFL12JUN19,ABFL12JUN19,F,0.01,
BSE,958825,100000,13713DKGF24,13713DKGF24,F,0.01,
BSE,958821,1,912HCFSL29,912HCFSL29,F,0.01,
BSE,958818,1,810PFCL24,810PFCL24,F,0.01,
BSE,958814,1,895ABFL29,895ABFL29,F,0.01,
BSE,958811,1,894ABHFL29,894ABHFL29,F,0.01,
BSE,958808,1,915KIDFL24,915KIDFL24,F,0.01,
BSE,958807,1,792NHAI29,792NHAI29,F,0.01,
BSE,958806,1,809NLCIL29,809NLCIL29,F,0.01,
BSE,958805,1,76GIL24,76GIL24,F,0.01,
BSE,958801,1,769NABARD24,769NABARD24,F,0.01,
BSE,958800,100,1136AMFL24,1136AMFL24,F,0.01,
BSE,958795,1,885PFCL29,885PFCL29,F,0.01,
BSE,958789,1,9ABFL29,9ABFL29,F,0.01,
BSE,958788,2,1088CIFCPER,1088CIFCPER,F,0.01,
BSE,958779,1,836NHAI29,836NHAI29,F,0.01,
BSE,958773,1,85452BFL24,85452BFL24,F,0.01,
BSE,958772,1,88RECL29,88RECL29,F,0.01,
BSE,958764,10000,1287AFPL26,1287AFPL26,F,0.01,
BSE,958763,1,8HPCL24,8HPCL24,F,0.01,
BSE,958760,1,9IIL24,9IIL24,F,0.01,
BSE,958759,1,87929PFC34,87929PFC34,F,0.01,
BSE,958754,100000,1140FSBFL24,1140FSBFL24,F,0.01,
BSE,958753,1,1675PFSPL25,1675PFSPL25,F,0.01,
BSE,958751,1,89508PIL24,89508PIL24,F,0.01,
BSE,958747,1,885RECL29,885RECL29,F,0.01,
BSE,958744,1,116HLFL24,116HLFL24,F,0.01,
BSE,958738,1,823IRFC29,823IRFC29,F,0.01,
BSE,958737,10,1325AFIP24A,1325AFIP24A,F,0.01,
BSE,958734,10,1325AFIPL24,1325AFIPL24,F,0.01,
BSE,958731,10,1275AFIPL24,1275AFIPL24,F,0.01,
BSE,958729,10,EAI3C901A24,EAI3C901A24,F,0.01,
BSE,958696,1,898PFCL29,898PFCL29,F,0.01,
BSE,958694,1,785GIL24,785GIL24,F,0.01,
BSE,958692,1,830IRFC29,830IRFC29,F,0.01,
BSE,958688,1,1080CBI29,1080CBI29,F,0.01,
BSE,958687,1,825KMBL26,825KMBL26,F,0.01,
BSE,958685,2,1083CIFCPER,1083CIFCPER,F,0.01,
BSE,958683,100000,141KCPL25,141KCPL25,F,0.01,
BSE,958680,1,8179NHAI49,8179NHAI49,F,0.01,
BSE,958675,1,897REC29,897REC29,F,0.01,
BSE,958674,1,855HDFCB29,855HDFCB29,F,0.01,
BSE,958673,1,827NHAI29,827NHAI29,F,0.01,
BSE,958670,10,1175SIBL29,1175SIBL29,F,0.01,
BSE,958668,1,1028NIDO29,1028NIDO29,F,0.01,
BSE,958666,1,925PFC24,925PFC24,F,0.01,
BSE,958664,1,91PFC29,91PFC29,F,0.01,
BSE,958662,1,1145AFPL25,1145AFPL25,F,0.01,
BSE,958661,1,83RECL29,83RECL29,F,0.01,
BSE,958659,1,835IRFC29,835IRFC29,F,0.01,
BSE,958656,1,945SBIPER,945SBIPER,F,0.01,
BSE,958655,1,837HUDCO29,837HUDCO29,F,0.01,
BSE,958654,1,126684KCL24,126684KCL24,F,0.01,
BSE,958647,1,95109PCHF29,95109PCHF29,F,0.01,
BSE,958646,1,862NABARD34,862NABARD34,F,0.01,
BSE,958641,1,841HUDCO29,841HUDCO29,F,0.01,
BSE,958632,1,825IRFC24,825IRFC24,F,0.01,
BSE,958631,1,802BPCL24,802BPCL24,F,0.01,
BSE,958629,1,86RECL29,86RECL29,F,0.01,
BSE,958628,100000,1214AFL24,1214AFL24,F,0.01,
BSE,958625,1,10025IRTA2,10025IRTA2,F,0.01,
BSE,958624,1,10025IRTA1,10025IRTA1,F,0.01,
BSE,958618,1,85NABARD29,85NABARD29,F,0.01,
BSE,958616,1,923IREDA29,923IREDA29,F,0.01,
BSE,958614,1,92171LTH34,92171LTH34,F,0.01,
BSE,958613,1,855IRFC29,855IRFC29,F,0.01,
BSE,958612,1,9855IRT4A2,9855IRT4A2,F,0.01,
BSE,958611,1,9855IRT4A1,9855IRT4A1,F,0.01,
BSE,958610,1,9855IRT3A3,9855IRT3A3,F,0.01,
BSE,958609,1,9855IRT3A2,9855IRT3A2,F,0.01,
BSE,958608,1,9855IRT3A1,9855IRT3A1,F,0.01,
BSE,958607,1,98359TSL34,98359TSL34,F,0.01,
BSE,958605,1,10495IRT19,10495IRT19,F,0.01,
BSE,958604,1,10215IRT19,10215IRT19,F,0.01,
BSE,958599,1,89922IGT29,89922IGT29,F,0.01,
BSE,958596,1,875PFCL34,875PFCL34,F,0.01,
BSE,958588,1,858HUDCO29A,858HUDCO29A,F,0.01,
BSE,958587,1,824PGCIL29,824PGCIL29,F,0.01,
BSE,958586,1,855BOB29,855BOB29,F,0.01,
BSE,958584,1,88538BFL24,88538BFL24,F,0.01,
BSE,958583,100000,1410KCPL25,1410KCPL25,F,0.01,
BSE,958577,1,91499LTH24,91499LTH24,F,0.01,
BSE,958575,1,955SCPSL29,955SCPSL29,F,0.01,
BSE,958569,1,838HUDCO29,838HUDCO29,F,0.01,
BSE,958568,1,854NABARD34,854NABARD34,F,0.01,
BSE,958565,1,849NHAI29,849NHAI29,F,0.01,
BSE,958555,1,99SFL24,99SFL24,F,0.01,
BSE,958553,1,829NABARD29,829NABARD29,F,0.01,
BSE,958551,1,847IREDA29,847IREDA29,F,0.01,
BSE,958542,1,91IHFL29,91IHFL29,F,0.01,
BSE,958540,1,88REC29,88REC29,F,0.01,
BSE,958539,1,836PGCIL29,836PGCIL29,F,0.01,
BSE,958538,1,2EARCL29,2EARCL29,F,0.01,
BSE,958531,1,837NHAI29,837NHAI29,F,0.01,
BSE,958523,1,851IREDA29,851IREDA29,F,0.01,
BSE,958522,1,83NTPCL29,83NTPCL29,F,0.01,
BSE,958518,1,84IRFC29,84IRFC29,F,0.01,
BSE,958514,1,895BFL26,895BFL26,F,0.01,
BSE,958511,1,1025SF24,1025SF24,F,0.01,
BSE,958502,1,106FEL26,106FEL26,F,0.01,
BSE,958496,1000000,12BRPL25C,12BRPL25C,F,0.01,
BSE,958495,1000000,12BRPL24C,12BRPL24C,F,0.01,
BSE,958491,1,1010JFHLL24,1010JFHLL24,F,0.01,
BSE,958489,1,844HBL28,844HBL28,F,0.01,
BSE,958487,1,915ABFL28,915ABFL28,F,0.01,
BSE,958469,1,860ABL28,860ABL28,F,0.01,
BSE,958468,1,818NABARD28,818NABARD28,F,0.01,
BSE,958467,10000,1250AFPL25,1250AFPL25,F,0.01,
BSE,958466,1,866HDFCB28,866HDFCB28,F,0.01,
BSE,958464,1,851NABARD33,851NABARD33,F,0.01,
BSE,958463,1,927PCHFL28,927PCHFL28,F,0.01,
BSE,958461,10000,111610SKF24,111610SKF24,F,0.01,
BSE,958447,1,1051SFL28,1051SFL28,F,0.01,
BSE,958445,1,99EARCL28,99EARCL28,F,0.01,
BSE,958438,1,865RIL28,865RIL28,F,0.01,
BSE,958433,1,976ABFL28,976ABFL28,F,0.01,
BSE,958419,1,837RECL28,837RECL28,F,0.01,
BSE,958418,1,845IRFC28,845IRFC28,F,0.01,
BSE,958413,1,1025SFL24B,1025SFL24B,F,0.01,
BSE,958411,1,1075ECLFL25,1075ECLFL25,F,0.01,
BSE,958410,1,93IHFL28,93IHFL28,F,0.01,
BSE,958406,1,9HDFCB28A,9HDFCB28A,F,0.01,
BSE,958400,1,1090AUSFB25,1090AUSFB25,F,0.01,
BSE,958399,1,852HUDCO28,852HUDCO28,F,0.01,
BSE,958397,1,856REC28,856REC28,F,0.01,
BSE,958394,1,864PFCL33,864PFCL33,F,0.01,
BSE,958393,1,867PFCL28,867PFCL28,F,0.01,
BSE,958385,1,97HFSL28,97HFSL28,F,0.01,
BSE,958364,1,854RECL28,854RECL28,F,0.01,
BSE,958356,1,860HUDCL28,860HUDCL28,F,0.01,
BSE,958354,1,895RIL28,895RIL28,F,0.01,
BSE,958353,1,9HDFCB28,9HDFCB28,F,0.01,
BSE,958349,1,911BFL33,911BFL33,F,0.01,
BSE,958338,1,91LTFH28,91LTFH28,F,0.01,
BSE,958332,1,892NABARD33,892NABARD33,F,0.01,
BSE,958313,1,925PCHFL25,925PCHFL25,F,0.01,
BSE,958312,1,905HDFCB28,905HDFCB28,F,0.01,
BSE,958311,1,905RIL28,905RIL28,F,0.01,
BSE,958307,1,895PFC28,895PFC28,F,0.01,
BSE,958306,1,2EARCL28,2EARCL28,F,0.01,
BSE,958304,1,1015FEL26,1015FEL26,F,0.01,
BSE,958300,1,95TBVFL25,95TBVFL25,F,0.01,
BSE,958291,10,8AHL38,8AHL38,F,0.01,
BSE,958288,1,950THL25,950THL25,F,0.01,
BSE,958287,10,995AKCFL25,995AKCFL25,F,0.01,
BSE,958281,10,1015FSCS24,1015FSCS24,F,0.01,
BSE,958280,10,1015FSCSL24,1015FSCSL24,F,0.01,
BSE,958278,1,87RECL28,87RECL28,F,0.01,
BSE,958275,10,ECEH1I805A,ECEH1I805A,F,0.01,
BSE,958259,1,7432HLFL24,7432HLFL24,F,0.01,
BSE,958258,1,1270SML26,1270SML26,F,0.01,
BSE,958257,1,915HFSLPER,915HFSLPER,F,0.01,
BSE,958246,1,91164YBL28,91164YBL28,F,0.01,
BSE,958245,1,985EFL28A,985EFL28A,F,0.01,
BSE,958232,1,847NABARD33,847NABARD33,F,0.01,
BSE,958226,10,10577USFB25,10577USFB25,F,0.01,
BSE,958220,1,001CSSL25,001CSSL25,F,0.01,
BSE,958219,1,772IGT28,772IGT28,F,0.01,
BSE,958216,1,990ILFSL25,990ILFSL25,F,0.01,
BSE,958213,1,95078JFHL28,95078JFHL28,F,0.01,
BSE,958192,1,95THL25A,95THL25A,F,0.01,
BSE,958191,1,863RECL28,863RECL28,F,0.01,
BSE,958190,100000,1350AFSL25,1350AFSL25,F,0.01,
BSE,958180,5,1032APCRD28,1032APCRD28,F,0.01,
BSE,958179,5,1032APCRD27,1032APCRD27,F,0.01,
BSE,958178,5,1032APCRD26,1032APCRD26,F,0.01,
BSE,958177,5,1032APCRD25,1032APCRD25,F,0.01,
BSE,958176,5,1032APCRD24,1032APCRD24,F,0.01,
BSE,958172,1,940HDB99,940HDB99,F,0.01,
BSE,958171,10,10AVHFIL25D,10AVHFIL25D,F,0.01,
BSE,958166,1,980IHFL28,980IHFL28,F,0.01,
BSE,958165,1,940MRHFL28,940MRHFL28,F,0.01,
BSE,958156,1,855RECL28,855RECL28,F,0.01,
BSE,958138,1,905HFSL28,905HFSL28,F,0.01,
BSE,958127,1,95THL25,95THL25,F,0.01,
BSE,958122,10,ISF20JUL18A,ISF20JUL18A,F,0.01,
BSE,958120,10,ISFL20JUL18,ISFL20JUL18,F,0.01,
BSE,958116,10,36018JUL18,36018JUL18,F,0.01,
BSE,958101,1,905LTFH25,905LTFH25,F,0.01,
BSE,958067,10,975AKCFL25,975AKCFL25,F,0.01,
BSE,958065,1,93LTFH24A,93LTFH24A,F,0.01,
BSE,958048,10,360PL260625,360PL260625,F,0.01,
BSE,958047,1,915ILFSL28,915ILFSL28,F,0.01,
BSE,958042,1,925MRHFL24,925MRHFL24,F,0.01,
BSE,958025,1,0JFC28,0JFC28,F,0.01,
BSE,958024,1,89ABFL25,89ABFL25,F,0.01,
BSE,958020,1,855NHAI48,855NHAI48,F,0.01,
BSE,958017,1,871WTGL34,871WTGL34,F,0.01,
BSE,958016,1,105J&KBLPER,105J&KBLPER,F,0.01,
BSE,958015,1,93LTFH24,93LTFH24,F,0.01,
BSE,958011,1,930IIL24,930IIL24,F,0.01,
BSE,957998,1,10ATS24,10ATS24,F,0.01,
BSE,957996,10,10AVHFIL25B,10AVHFIL25B,F,0.01,
BSE,957989,1,10ISLL24,10ISLL24,F,0.01,
BSE,957988,1,935HCFSER,935HCFSER,F,0.01,
BSE,957983,1,115ESAF25A,115ESAF25A,F,0.01,
BSE,957977,1,918MRHFL28,918MRHFL28,F,0.01,
BSE,957970,1,95IEDCL25A,95IEDCL25A,F,0.01,
BSE,957969,1,953IEDCL26,953IEDCL26,F,0.01,
BSE,957962,1,910ILFSL28,910ILFSL28,F,0.01,
BSE,957953,1,95IEDCL25,95IEDCL25,F,0.01,
BSE,957951,1,875ISPDL28,875ISPDL28,F,0.01,
BSE,957932,1,9ILFSL28,9ILFSL28,F,0.01,
BSE,957924,1,95TLOPL26,95TLOPL26,F,0.01,
BSE,957921,10,880ICCL28,880ICCL28,F,0.01,
BSE,957915,1000,870IFSL25A,870IFSL25A,F,0.01,
BSE,957907,1,91RCFL25,91RCFL25,F,0.01,
BSE,957905,1000,890IFSL28,890IFSL28,F,0.01,
BSE,957898,10,RCL180418,RCL180418,F,0.01,
BSE,957889,1,10FEL26,10FEL26,F,0.01,
BSE,957877,1,853MMFSL33,853MMFSL33,F,0.01,
BSE,957876,1,975FEL26,975FEL26,F,0.01,
BSE,957874,1000,870IFSL25,870IFSL25,F,0.01,
BSE,957865,1,135AFSL25,135AFSL25,F,0.01,
BSE,957864,10,113FSFBL24A,113FSFBL24A,F,0.01,
